row_date,value
09-01-18 4:05,0.44
09-01-18 4:06,0.42
09-01-18 4:07,0.42
09-01-18 4:08,0.42
09-01-18 4:09,0.42
09-01-18 4:10,0.41
09-01-18 4:11,0.41
09-01-18 4:12,0.41
09-01-18 4:13,0.41
09-01-18 4:14,0.39
09-01-18 4:15,0.41
09-01-18 4:16,0.39
09-01-18 4:17,0.39
09-01-18 4:18,0.39
09-01-18 4:19,0.41
09-01-18 4:20,0.39
09-01-18 4:22,0.39
09-01-18 4:23,0.39
09-01-18 4:24,0.39
09-01-18 4:25,0.39
09-01-18 4:26,0.41
09-01-18 4:27,0.41
09-01-18 4:28,0.41
09-01-18 4:29,0.41
09-01-18 4:30,0.41
09-01-18 4:32,0.41
09-01-18 4:34,0.41
09-01-18 4:35,0.42
09-01-18 4:36,0.41
09-01-18 4:37,0.42
09-01-18 4:38,0.42
09-01-18 4:39,0.42
09-01-18 4:40,0.42
09-01-18 4:41,0.42
09-01-18 4:42,0.42
09-01-18 4:43,0.42
09-01-18 4:44,0.41
09-01-18 4:45,0.42
09-01-18 4:46,0.42
09-01-18 4:47,0.42
09-01-18 4:48,0.42
09-01-18 4:49,0.42
09-01-18 4:50,0.42
09-01-18 4:51,0.42
09-01-18 4:52,0.42
09-01-18 4:53,0.42
09-01-18 4:54,0.42
09-01-18 4:55,0.42
09-01-18 4:56,0.42
09-01-18 4:57,0.42
09-01-18 4:58,0.42
09-01-18 4:59,0.42
09-01-18 5:00,0.44
09-01-18 5:01,0.42
09-01-18 5:03,0.42
09-01-18 5:04,0.44
09-01-18 5:05,0.44
09-01-18 5:06,0.44
09-01-18 5:07,0.44
09-01-18 5:08,0.44
09-01-18 5:09,0.44
09-01-18 5:10,0.45
09-01-18 5:11,0.45
09-01-18 5:12,0.45
09-01-18 5:13,0.45
09-01-18 5:14,0.45
09-01-18 5:15,0.45
09-01-18 5:16,0.45
09-01-18 5:17,0.45
09-01-18 5:18,0.47
09-01-18 5:19,0.47
09-01-18 5:20,0.47
09-01-18 5:21,0.48
09-01-18 5:22,0.47
09-01-18 5:23,0.48
09-01-18 5:24,0.48
09-01-18 5:25,0.5
09-01-18 5:26,0.48
09-01-18 5:27,0.48
09-01-18 5:28,0.48
09-01-18 5:29,0.48
09-01-18 5:32,0.47
09-01-18 5:33,0.45
09-01-18 5:34,0.45
09-01-18 5:35,0.44
09-01-18 5:36,0.42
09-01-18 5:37,0.42
09-01-18 5:38,0.41
09-01-18 5:39,0.39
09-01-18 5:40,0.38
09-01-18 5:41,0.38
09-01-18 5:43,0.36
09-01-18 5:44,0.36
09-01-18 5:45,0.35
09-01-18 5:46,0.33
09-01-18 5:47,0.33
09-01-18 5:48,0.33
09-01-18 5:49,0.33
09-01-18 5:50,0.32
09-01-18 5:51,0.32
09-01-18 5:52,0.3
09-01-18 5:53,0.32
09-01-18 5:54,0.3
09-01-18 5:55,0.3
09-01-18 5:56,0.3
09-01-18 5:57,0.3
09-01-18 5:58,0.3
09-01-18 5:59,0.3
09-01-18 6:00,0.29
09-01-18 6:01,0.29
09-01-18 6:02,0.29
09-01-18 6:03,0.29
09-01-18 6:04,0.29
09-01-18 6:05,0.29
09-01-18 6:06,0.29
09-01-18 6:07,0.29
09-01-18 6:08,0.29
09-01-18 6:09,0.29
09-01-18 6:10,0.29
09-01-18 6:11,0.29
09-01-18 6:13,0.27
09-01-18 6:14,0.27
09-01-18 6:15,0.27
09-01-18 6:16,0.27
09-01-18 6:17,0.27
09-01-18 6:18,0.27
09-01-18 6:19,0.27
09-01-18 6:20,0.27
09-01-18 6:21,0.27
09-01-18 6:22,0.29
09-01-18 6:23,0.27
09-01-18 6:24,0.27
09-01-18 6:25,0.29
09-01-18 6:26,0.29
09-01-18 6:27,0.27
09-01-18 6:28,0.29
09-01-18 6:29,0.29
09-01-18 10:27,0.27
09-01-18 10:29,0.27
09-01-18 10:30,0.27
09-01-18 10:31,0.27
09-01-18 10:33,0.27
09-01-18 10:34,0.27
09-01-18 10:35,0.27
09-01-18 10:36,0.27
09-01-18 10:37,0.26
09-01-18 10:38,0.26
09-01-18 10:39,0.26
09-01-18 10:40,0.26
09-01-18 10:41,0.26
09-01-18 10:42,0.24
09-01-18 10:43,0.24
09-01-18 10:44,0.23
09-01-18 10:45,0.23
09-01-18 10:46,0.23
09-01-18 10:47,0.23
09-01-18 10:48,0.21
09-01-18 10:49,0.21
09-01-18 10:51,0.21
09-01-18 10:52,0.21
09-01-18 10:53,0.21
09-01-18 10:54,0.21
09-01-18 10:55,0.21
09-01-18 10:56,0.21
09-01-18 10:57,0.21
09-01-18 10:58,0.21
09-01-18 10:59,0.21
09-01-18 11:00,0.21
09-01-18 11:01,0.21
09-01-18 11:02,0.21
09-01-18 11:03,0.21
09-01-18 11:04,0.21
09-01-18 11:05,0.2
09-01-18 11:06,0.21
09-01-18 11:07,0.2
09-01-18 11:08,0.21
09-01-18 11:09,0.21
09-01-18 11:10,0.21
09-01-18 11:11,0.2
09-01-18 11:12,0.21
09-01-18 11:13,0.21
09-01-18 11:14,0.2
09-01-18 11:15,0.2
09-01-18 11:16,0.2
09-01-18 11:17,0.2
09-01-18 11:19,0.2
09-01-18 11:20,0.21
09-01-18 11:21,0.2
09-01-18 11:22,0.2
09-01-18 11:23,0.2
09-01-18 11:24,0.2
09-01-18 11:25,0.2
09-01-18 11:26,0.2
09-01-18 11:28,0.2
09-01-18 11:29,0.2
09-01-18 11:31,0.2
09-01-18 11:32,0.21
09-01-18 11:33,0.2
09-01-18 11:34,0.2
09-01-18 11:35,0.21
09-01-18 11:36,0.21
09-01-18 11:37,0.21
09-01-18 11:38,0.21
09-01-18 11:39,0.23
09-01-18 11:40,0.23
09-01-18 11:41,0.23
09-01-18 11:42,0.23
09-01-18 11:43,0.23
09-01-18 11:44,0.23
09-01-18 11:45,0.23
09-01-18 11:46,0.23
09-01-18 11:47,0.23
09-01-18 11:48,0.23
09-01-18 11:49,0.23
09-01-18 11:50,0.23
09-01-18 11:51,0.23
09-01-18 11:52,0.21
09-01-18 11:53,0.21
09-01-18 11:54,0.21
09-01-18 11:55,0.21
09-01-18 11:56,0.21
09-01-18 11:57,0.2
09-01-18 11:58,0.2
09-01-18 11:59,0.2
09-01-18 12:00,0.2
09-01-18 12:02,0.2
09-01-18 12:03,0.21
09-01-18 12:04,0.21
09-01-18 12:05,0.2
09-01-18 12:06,0.2
09-01-18 12:07,0.2
09-01-18 12:08,0.2
09-01-18 12:09,0.2
09-01-18 12:10,0.2
09-01-18 12:11,0.2
09-01-18 12:12,0.2
09-01-18 12:13,0.2
09-01-18 12:14,0.2
09-01-18 12:15,0.2
09-01-18 12:16,0.2
09-01-18 12:17,0.2
09-01-18 12:18,0.2
09-01-18 12:19,0.21
09-01-18 12:20,0.21
09-01-18 12:21,0.21
09-01-18 12:22,0.21
09-01-18 12:23,0.23
09-01-18 12:24,0.23
09-01-18 12:25,0.23
09-01-18 12:26,0.23
09-01-18 12:28,0.23
09-01-18 12:29,0.23
09-01-18 12:30,0.24
09-01-18 12:31,0.24
09-01-18 12:32,0.24
09-01-18 12:34,0.26
09-01-18 12:35,0.26
09-01-18 12:36,0.26
09-01-18 12:37,0.27
09-01-18 12:38,0.26
09-01-18 12:39,0.27
09-01-18 12:40,0.27
09-01-18 12:41,0.27
09-01-18 12:42,0.29
09-01-18 12:43,0.29
09-01-18 12:44,0.29
09-01-18 12:45,0.32
09-01-18 12:46,0.32
09-01-18 12:47,0.32
09-01-18 12:48,0.33
09-01-18 12:49,0.33
09-01-18 12:50,0.35
09-01-18 12:51,0.35
09-01-18 12:52,0.36
09-01-18 12:53,0.38
09-01-18 12:54,0.38
09-01-18 12:55,0.39
09-01-18 12:56,0.41
09-01-18 12:57,0.41
09-01-18 12:58,0.42
09-01-18 12:59,0.42
09-01-18 13:00,0.44
09-01-18 13:01,0.44
09-01-18 13:02,0.44
09-01-18 13:03,0.45
09-01-18 13:05,0.45
09-01-18 13:06,0.45
09-01-18 13:07,0.45
09-01-18 13:08,0.45
09-01-18 13:09,0.45
09-01-18 13:10,0.45
09-01-18 13:11,0.45
09-01-18 13:12,0.44
09-01-18 13:13,0.44
09-01-18 13:14,0.44
09-01-18 13:15,0.44
09-01-18 13:16,0.42
09-01-18 13:17,0.42
09-01-18 13:18,0.42
09-01-18 13:19,0.42
09-01-18 13:20,0.42
09-01-18 13:21,0.41
09-01-18 13:22,0.41
09-01-18 13:23,0.41
09-01-18 13:24,0.41
09-01-18 13:25,0.39
09-01-18 13:26,0.39
09-01-18 13:28,0.38
09-01-18 13:29,0.38
09-01-18 13:30,0.38
09-01-18 13:31,0.38
09-01-18 13:32,0.38
09-01-18 13:33,0.36
09-01-18 13:34,0.36
09-01-18 13:35,0.36
09-01-18 13:36,0.36
09-01-18 13:37,0.35
09-01-18 13:38,0.35
09-01-18 13:39,0.33
09-01-18 13:40,0.33
09-01-18 13:42,0.32
09-01-18 13:43,0.32
09-01-18 13:44,0.32
09-01-18 13:45,0.32
09-01-18 13:46,0.3
09-01-18 13:47,0.29
09-01-18 13:48,0.29
09-01-18 13:49,0.29
09-01-18 13:50,0.27
09-01-18 13:51,0.27
09-01-18 13:52,0.27
09-01-18 13:53,0.26
09-01-18 13:54,0.26
09-01-18 13:55,0.27
09-01-18 13:56,0.26
09-01-18 13:57,0.24
09-01-18 13:58,0.24
09-01-18 13:59,0.26
09-01-18 14:00,0.24
09-01-18 14:01,0.24
09-01-18 14:02,0.24
09-01-18 14:03,0.24
09-01-18 14:04,0.24
09-01-18 14:05,0.24
09-01-18 14:06,0.24
09-01-18 14:07,0.24
09-01-18 14:08,0.24
09-01-18 14:09,0.24
09-01-18 14:10,0.23
09-01-18 14:11,0.23
09-01-18 14:12,0.24
09-01-18 14:13,0.24
09-01-18 14:15,0.24
09-01-18 14:16,0.24
09-01-18 14:17,0.24
09-01-18 14:18,0.23
09-01-18 14:19,0.23
09-01-18 14:20,0.23
09-01-18 14:21,0.23
09-01-18 14:22,0.23
09-01-18 14:23,0.23
09-01-18 14:24,0.23
09-01-18 14:25,0.24
09-01-18 14:26,0.23
09-01-18 14:28,0.23
09-01-18 14:29,0.23
09-01-18 14:30,0.23
09-01-18 14:31,0.24
09-01-18 14:32,0.24
09-01-18 14:33,0.24
09-01-18 14:34,0.26
09-01-18 14:35,0.26
09-01-18 14:36,0.26
09-01-18 14:37,0.26
09-01-18 14:38,0.26
09-01-18 14:39,0.27
09-01-18 14:40,0.27
09-01-18 14:42,0.29
09-01-18 14:43,0.29
09-01-18 14:44,0.29
09-01-18 14:45,0.3
09-01-18 14:46,0.3
09-01-18 14:47,0.32
09-01-18 14:48,0.32
09-01-18 14:49,0.33
09-01-18 14:50,0.33
09-01-18 14:51,0.35
09-01-18 14:52,0.35
09-01-18 14:53,0.36
09-01-18 14:54,0.36
09-01-18 14:55,0.38
09-01-18 14:56,0.38
09-01-18 14:57,0.39
09-01-18 14:58,0.41
09-01-18 14:59,0.41
09-01-18 15:00,0.42
09-01-18 15:01,0.44
09-01-18 15:02,0.45
09-01-18 15:03,0.47
09-01-18 15:04,0.48
09-01-18 15:05,0.5
09-01-18 15:06,0.51
09-01-18 15:07,0.53
09-01-18 15:08,0.54
09-01-18 15:09,0.56
09-01-18 15:10,0.58
09-01-18 15:11,0.59
09-01-18 15:12,0.62
09-01-18 15:13,0.63
09-01-18 15:15,0.65
09-01-18 15:16,0.67
09-01-18 15:17,0.69
09-01-18 15:18,0.71
09-01-18 15:19,0.74
09-01-18 15:20,0.76
09-01-18 15:21,0.77
09-01-18 15:22,0.79
09-01-18 15:23,0.82
09-01-18 15:24,0.84
09-01-18 15:25,0.86
09-01-18 15:26,0.89
09-01-18 15:28,0.95
09-01-18 15:29,0.98
09-01-18 15:30,1
09-01-18 15:31,1.03
09-01-18 15:32,1.06
09-01-18 15:33,1.07
09-01-18 15:34,1.09
09-01-18 15:35,1.1
09-01-18 15:36,1.12
09-01-18 15:37,1.13
09-01-18 15:38,1.15
09-01-18 15:39,1.16
09-01-18 15:40,1.16
09-01-18 15:42,1.18
09-01-18 15:43,1.18
09-01-18 15:44,1.21
09-01-18 15:45,1.21
09-01-18 15:46,1.22
09-01-18 15:47,1.22
09-01-18 15:48,1.24
09-01-18 15:49,1.24
09-01-18 15:50,1.25
09-01-18 15:51,1.25
09-01-18 15:52,1.24
09-01-18 15:53,1.24
09-01-18 15:54,1.25
09-01-18 15:55,1.24
09-01-18 15:56,1.24
09-01-18 15:57,1.24
09-01-18 15:58,1.24
09-01-18 15:59,1.22
09-01-18 16:00,1.22
09-01-18 16:01,1.21
09-01-18 16:02,1.19
09-01-18 16:03,1.19
09-01-18 16:04,1.18
09-01-18 16:05,1.16
09-01-18 16:06,1.15
09-01-18 16:07,1.13
09-01-18 16:08,1.12
09-01-18 16:09,1.1
09-01-18 16:10,1.09
09-01-18 16:11,1.07
09-01-18 16:12,1.03
09-01-18 16:14,1.01
09-01-18 16:15,1
09-01-18 16:16,0.97
09-01-18 16:17,0.93
09-01-18 16:18,0.91
09-01-18 16:19,0.88
09-01-18 16:20,0.86
09-01-18 16:21,0.83
09-01-18 16:22,0.83
09-01-18 16:23,0.8
09-01-18 16:24,0.77
09-01-18 16:25,0.76
09-01-18 16:26,0.74
09-01-18 16:28,0.69
09-01-18 16:29,0.67
09-01-18 16:30,0.65
09-01-18 16:31,0.63
09-01-18 16:32,0.62
09-01-18 16:33,0.59
09-01-18 16:34,0.58
09-01-18 16:35,0.56
09-01-18 16:36,0.56
09-01-18 16:37,0.54
09-01-18 16:38,0.53
09-01-18 16:39,0.51
09-01-18 16:40,0.5
09-01-18 16:42,0.5
09-01-18 16:43,0.47
09-01-18 16:44,0.47
09-01-18 16:45,0.45
09-01-18 16:46,0.44
09-01-18 16:47,0.44
09-01-18 16:48,0.42
09-01-18 16:49,0.41
09-01-18 16:50,0.41
09-01-18 16:51,0.41
09-01-18 16:52,0.39
09-01-18 16:53,0.39
09-01-18 16:54,0.39
09-01-18 16:55,0.38
09-01-18 16:56,0.38
09-01-18 16:57,0.38
09-01-18 16:58,0.38
09-01-18 16:59,0.38
09-01-18 17:00,0.36
09-01-18 17:01,0.36
09-01-18 17:02,0.35
09-01-18 17:03,0.35
09-01-18 17:04,0.35
09-01-18 17:05,0.35
09-01-18 17:06,0.33
09-01-18 17:07,0.35
09-01-18 17:08,0.35
09-01-18 17:09,0.35
09-01-18 17:10,0.35
09-01-18 17:11,0.36
09-01-18 17:12,0.38
09-01-18 17:13,0.38
09-01-18 17:15,0.38
09-01-18 17:16,0.39
09-01-18 17:17,0.39
09-01-18 17:18,0.41
09-01-18 17:19,0.42
09-01-18 17:20,0.42
09-01-18 17:21,0.44
09-01-18 17:22,0.45
09-01-18 17:23,0.47
09-01-18 17:24,0.48
09-01-18 17:25,0.5
09-01-18 17:26,0.51
09-01-18 17:28,0.54
09-01-18 17:29,0.56
09-01-18 17:30,0.58
09-01-18 17:31,0.6
09-01-18 17:32,0.62
09-01-18 17:33,0.63
09-01-18 17:34,0.65
09-01-18 17:35,0.68
09-01-18 17:36,0.69
09-01-18 17:37,0.72
09-01-18 17:38,0.76
09-01-18 17:39,0.77
09-01-18 17:40,0.8
09-01-18 17:41,0.83
09-01-18 17:42,0.86
09-01-18 17:43,0.89
09-01-18 17:44,0.92
09-01-18 17:45,0.95
09-01-18 17:46,1.01
09-01-18 17:47,1.04
09-01-18 17:48,1.07
09-01-18 17:49,1.1
09-01-18 17:51,1.15
09-01-18 17:52,1.19
09-01-18 17:53,1.24
09-01-18 17:54,1.27
09-01-18 17:55,1.31
09-01-18 17:56,1.37
09-01-18 17:57,1.42
09-01-18 17:58,1.46
09-01-18 17:59,1.51
09-01-18 18:00,1.54
09-01-18 18:01,1.58
09-01-18 18:02,1.63
09-01-18 18:03,1.66
09-01-18 18:04,1.69
09-01-18 18:05,1.72
09-01-18 18:06,1.73
09-01-18 18:07,1.76
09-01-18 18:08,1.81
09-01-18 18:09,1.83
09-01-18 18:10,1.84
09-01-18 18:11,1.87
09-01-18 18:12,1.88
09-01-18 18:13,1.9
09-01-18 18:14,1.93
09-01-18 18:15,1.94
09-01-18 18:16,1.96
09-01-18 18:17,1.99
09-01-18 18:18,1.99
09-01-18 18:19,2.02
09-01-18 18:20,2.05
09-01-18 18:21,2.07
09-01-18 18:22,2.08
09-01-18 18:24,2.13
09-01-18 18:25,2.13
09-01-18 18:26,2.16
09-01-18 18:28,2.18
09-01-18 18:29,2.22
09-01-18 18:30,2.22
09-01-18 18:31,2.23
09-01-18 18:32,2.25
09-01-18 18:33,2.26
09-01-18 18:34,2.29
09-01-18 18:35,2.28
09-01-18 18:36,2.29
09-01-18 18:37,2.31
09-01-18 18:38,2.32
09-01-18 18:39,2.34
09-01-18 18:40,2.34
09-01-18 18:41,2.34
09-01-18 18:42,2.35
09-01-18 18:43,2.35
09-01-18 18:44,2.35
09-01-18 18:45,2.37
09-01-18 18:46,2.37
09-01-18 18:47,2.37
09-01-18 18:49,2.35
09-01-18 18:50,2.37
09-01-18 18:51,2.37
09-01-18 18:52,2.35
09-01-18 18:53,2.35
09-01-18 18:54,2.34
09-01-18 18:55,2.34
09-01-18 18:56,2.34
09-01-18 18:57,2.32
09-01-18 18:58,2.31
09-01-18 18:59,2.29
09-01-18 19:00,2.29
09-01-18 19:01,2.28
09-01-18 19:02,2.26
09-01-18 19:03,2.25
09-01-18 19:04,2.23
09-01-18 19:05,2.22
09-01-18 19:06,2.18
09-01-18 19:07,2.18
09-01-18 19:08,2.16
09-01-18 19:09,2.14
09-01-18 19:10,2.11
09-01-18 19:11,2.09
09-01-18 19:12,2.07
09-01-18 19:13,2.07
09-01-18 19:14,2.02
09-01-18 19:15,2.02
09-01-18 19:16,1.99
09-01-18 19:18,1.96
09-01-18 19:19,1.94
09-01-18 19:20,1.93
09-01-18 19:21,1.92
09-01-18 19:22,1.9
09-01-18 19:23,1.88
09-01-18 19:24,1.85
09-01-18 19:25,1.84
09-01-18 19:26,1.83
09-01-18 19:28,1.78
09-01-18 19:29,1.76
09-01-18 19:30,1.75
09-01-18 19:31,1.72
09-01-18 19:32,1.7
09-01-18 19:33,1.69
09-01-18 19:34,1.69
09-01-18 19:35,1.64
09-01-18 19:36,1.63
09-01-18 19:37,1.63
09-01-18 19:38,1.63
09-01-18 19:39,1.63
09-01-18 19:40,1.64
09-01-18 19:41,1.67
09-01-18 19:42,1.7
09-01-18 19:43,1.72
09-01-18 19:45,1.73
09-01-18 19:46,1.76
09-01-18 19:47,1.78
09-01-18 19:48,1.83
09-01-18 19:49,1.85
09-01-18 19:50,1.87
09-01-18 19:51,1.92
09-01-18 19:52,1.94
09-01-18 19:53,1.97
09-01-18 19:54,2
09-01-18 19:55,2.05
09-01-18 19:56,2.08
09-01-18 19:57,2.13
09-01-18 19:58,2.14
09-01-18 19:59,2.17
09-01-18 20:00,2.25
09-01-18 20:01,2.28
09-01-18 20:02,2.32
09-01-18 20:03,2.37
09-01-18 20:04,2.43
09-01-18 20:05,2.46
09-01-18 20:06,2.53
09-01-18 20:07,2.56
09-01-18 20:08,2.61
09-01-18 20:09,2.67
09-01-18 20:10,2.73
09-01-18 20:11,2.79
09-01-18 20:12,2.85
09-01-18 20:13,2.91
09-01-18 20:14,2.97
09-01-18 20:15,3
09-01-18 20:16,3.07
09-01-18 20:17,3.13
09-01-18 20:19,3.19
09-01-18 20:20,3.24
09-01-18 20:21,3.3
09-01-18 20:22,3.38
09-01-18 20:23,3.45
09-01-18 20:24,3.5
09-01-18 20:25,3.57
09-01-18 20:26,3.65
09-01-18 20:28,3.81
09-01-18 20:29,3.87
09-01-18 20:30,3.95
09-01-18 20:31,3.99
09-01-18 20:32,4.04
09-01-18 20:33,4.13
09-01-18 20:34,4.17
09-01-18 20:35,4.2
09-01-18 20:36,4.23
09-01-18 20:37,4.29
09-01-18 20:38,4.34
09-01-18 20:39,4.37
09-01-18 20:40,4.41
09-01-18 20:41,4.43
09-01-18 20:42,4.46
09-01-18 20:43,4.5
09-01-18 20:44,4.53
09-01-18 20:45,4.55
09-01-18 20:46,4.58
09-01-18 20:47,4.63
09-01-18 20:49,4.66
09-01-18 20:50,4.68
09-01-18 20:51,4.71
09-01-18 20:52,4.76
09-01-18 20:53,4.79
09-01-18 20:54,4.84
09-01-18 20:55,4.85
09-01-18 20:56,4.88
09-01-18 20:57,4.93
09-01-18 20:58,4.93
09-01-18 20:59,4.99
09-01-18 21:00,5.02
09-01-18 21:01,5.03
09-01-18 21:02,5.06
09-01-18 21:03,5.08
09-01-18 21:04,5.12
09-01-18 21:05,5.15
09-01-18 21:06,5.18
09-01-18 21:07,5.23
09-01-18 21:08,5.24
09-01-18 21:09,5.27
09-01-18 21:10,5.29
09-01-18 21:11,5.32
09-01-18 21:12,5.35
09-01-18 21:13,5.36
09-01-18 21:14,5.36
09-01-18 21:15,5.39
09-01-18 21:16,5.39
09-01-18 21:17,5.42
09-01-18 21:18,5.42
09-01-18 21:19,5.42
09-01-18 21:20,5.42
09-01-18 21:22,5.45
09-01-18 21:23,5.45
09-01-18 21:24,5.45
09-01-18 21:25,5.47
09-01-18 21:26,5.47
09-01-18 21:27,5.47
09-01-18 21:29,5.45
09-01-18 21:30,5.45
09-01-18 21:31,5.47
09-01-18 21:32,5.45
09-01-18 21:33,5.45
09-01-18 21:34,5.44
09-01-18 21:35,5.44
09-01-18 21:36,5.42
09-01-18 21:37,5.41
09-01-18 21:38,5.41
09-01-18 21:39,5.39
09-01-18 21:40,5.38
09-01-18 21:41,5.38
09-01-18 21:42,5.35
09-01-18 21:43,5.33
09-01-18 21:44,5.32
09-01-18 21:45,5.3
09-01-18 21:46,5.29
09-01-18 21:47,5.26
09-01-18 21:48,5.26
09-01-18 21:49,5.21
09-01-18 21:50,5.2
09-01-18 21:51,5.21
09-01-18 21:53,5.17
09-01-18 21:54,5.14
09-01-18 21:55,5.11
09-01-18 21:56,5.08
09-01-18 21:57,5.06
09-01-18 21:58,5.03
09-01-18 21:59,5.02
09-01-18 22:00,4.99
09-01-18 22:01,4.96
09-01-18 22:02,4.94
09-01-18 22:03,4.91
09-01-18 22:04,4.88
09-01-18 22:05,4.85
09-01-18 22:06,4.79
09-01-18 22:07,4.81
09-01-18 22:08,4.76
09-01-18 22:09,4.73
09-01-18 22:10,4.7
09-01-18 22:11,4.67
09-01-18 22:12,4.64
09-01-18 22:13,4.61
09-01-18 22:14,4.58
09-01-18 22:15,4.55
09-01-18 22:16,4.53
09-01-18 22:17,4.49
09-01-18 22:18,4.47
09-01-18 22:19,4.46
09-01-18 22:20,4.43
09-01-18 22:21,4.38
09-01-18 22:22,4.37
09-01-18 22:23,4.34
09-01-18 22:25,4.31
09-01-18 22:26,4.28
09-01-18 22:28,4.23
09-01-18 22:29,4.19
09-01-18 22:30,4.17
09-01-18 22:31,4.14
09-01-18 22:32,4.11
09-01-18 22:33,4.07
09-01-18 22:34,4.04
09-01-18 22:35,4.02
09-01-18 22:36,3.99
09-01-18 22:37,3.96
09-01-18 22:38,3.93
09-01-18 22:39,3.9
09-01-18 22:40,3.87
09-01-18 22:41,3.84
09-01-18 22:42,3.8
09-01-18 22:43,3.77
09-01-18 22:44,3.74
09-01-18 22:45,3.69
09-01-18 22:46,3.66
09-01-18 22:47,3.62
09-01-18 22:48,3.59
09-01-18 22:49,3.57
09-01-18 22:50,3.5
09-01-18 22:51,3.48
09-01-18 22:52,3.41
09-01-18 22:53,3.38
09-01-18 22:55,3.33
09-01-18 22:56,3.27
09-01-18 22:57,3.24
09-01-18 22:58,3.19
09-01-18 22:59,3.15
09-01-18 23:00,3.09
09-01-18 23:01,3.06
09-01-18 23:02,3.01
09-01-18 23:03,2.97
09-01-18 23:04,2.92
09-01-18 23:05,2.89
09-01-18 23:06,2.83
09-01-18 23:07,2.79
09-01-18 23:08,2.74
09-01-18 23:09,2.7
09-01-18 23:10,2.67
09-01-18 23:11,2.61
09-01-18 23:12,2.56
09-01-18 23:13,2.52
09-01-18 23:14,2.47
09-01-18 23:15,2.44
09-01-18 23:16,2.41
09-01-18 23:17,2.37
09-01-18 23:18,2.34
09-01-18 23:19,2.29
09-01-18 23:20,2.25
09-01-18 23:21,2.23
09-01-18 23:22,2.18
09-01-18 23:23,2.17
09-01-18 23:24,2.13
09-01-18 23:26,2.09
09-01-18 23:28,2.04
09-01-18 23:29,1.99
09-01-18 23:30,1.96
09-01-18 23:31,1.93
09-01-18 23:32,1.9
09-01-18 23:33,1.87
09-01-18 23:34,1.85
09-01-18 23:35,1.81
09-01-18 23:36,1.79
09-01-18 23:37,1.76
09-01-18 23:38,1.73
09-01-18 23:39,1.73
09-01-18 23:40,1.7
09-01-18 23:41,1.7
09-01-18 23:42,1.72
09-01-18 23:43,1.73
09-01-18 23:44,1.75
09-01-18 23:46,1.76
09-01-18 23:47,1.76
09-01-18 23:48,1.78
09-01-18 23:49,1.81
09-01-18 23:50,1.81
09-01-18 23:51,1.84
09-01-18 23:52,1.85
09-01-18 23:53,1.88
09-01-18 23:54,1.9
09-01-18 23:55,1.94
09-01-18 23:56,1.94
09-01-18 23:57,2
09-01-18 23:58,2.02
09-01-18 23:59,2.05
10-01-18 0:00,2.07
10-01-18 0:01,2.11
10-01-18 0:02,2.14
10-01-18 0:03,2.17
10-01-18 0:04,2.18
10-01-18 0:05,2.23
10-01-18 0:06,2.28
10-01-18 0:07,2.31
10-01-18 0:08,2.34
10-01-18 0:09,2.38
10-01-18 0:10,2.43
10-01-18 0:11,2.46
10-01-18 0:12,2.5
10-01-18 0:13,2.53
10-01-18 0:14,2.58
10-01-18 0:15,2.62
10-01-18 0:16,2.67
10-01-18 0:17,2.71
10-01-18 0:19,2.76
10-01-18 0:20,2.79
10-01-18 0:21,2.85
10-01-18 0:22,2.91
10-01-18 0:23,2.92
10-01-18 0:24,2.98
10-01-18 0:25,3.01
10-01-18 0:26,3.07
10-01-18 0:28,3.18
10-01-18 0:29,3.24
10-01-18 0:30,3.3
10-01-18 0:31,3.33
10-01-18 0:32,3.36
10-01-18 0:33,3.41
10-01-18 0:34,3.45
10-01-18 0:35,3.46
10-01-18 0:36,3.5
10-01-18 0:37,3.5
10-01-18 0:38,3.53
10-01-18 0:39,3.53
10-01-18 0:40,3.56
10-01-18 0:41,3.56
10-01-18 0:42,3.54
10-01-18 0:43,3.53
10-01-18 0:45,3.53
10-01-18 0:46,3.54
10-01-18 0:47,3.51
10-01-18 0:48,3.51
10-01-18 0:49,3.5
10-01-18 0:50,3.5
10-01-18 0:51,3.5
10-01-18 0:52,3.5
10-01-18 0:53,3.5
10-01-18 0:54,3.46
10-01-18 0:55,3.45
10-01-18 0:56,3.43
10-01-18 0:57,3.45
10-01-18 0:58,3.45
10-01-18 0:59,3.42
10-01-18 1:00,3.41
10-01-18 1:01,3.39
10-01-18 1:02,3.38
10-01-18 1:03,3.38
10-01-18 1:04,3.36
10-01-18 1:05,3.34
10-01-18 1:06,3.32
10-01-18 1:07,3.3
10-01-18 1:08,3.28
10-01-18 1:09,3.27
10-01-18 1:10,3.25
10-01-18 1:11,3.25
10-01-18 1:12,3.22
10-01-18 1:13,3.21
10-01-18 1:14,3.18
10-01-18 1:15,3.18
10-01-18 1:17,3.15
10-01-18 1:18,3.11
10-01-18 1:19,3.09
10-01-18 1:20,3.06
10-01-18 1:21,3.04
10-01-18 1:22,3.01
10-01-18 1:23,2.98
10-01-18 1:24,2.94
10-01-18 1:25,2.92
10-01-18 1:26,2.88
10-01-18 1:28,2.82
10-01-18 1:29,2.76
10-01-18 1:30,2.73
10-01-18 1:31,2.7
10-01-18 1:32,2.67
10-01-18 1:33,2.61
10-01-18 1:34,2.58
10-01-18 1:35,2.53
10-01-18 1:36,2.5
